counter,timestamp,deadtime,height_1,height_2,time_difference
54103.0,1770640971.656528,0.021354526606772634,286.0,1471.0,-86.0
54108.0,1770640971.6867301,0.030222484741090766,285.0,1498.0,-85.0
54110.0,1770640971.6890008,0.0323175227328582,489.0,1201.0,-86.0
54120.0,1770640971.7431755,0.0033981845734666074,749.0,1432.0,-86.0
54122.0,1770640971.7524185,0.0076495132127955496,450.0,219.0,-85.0
54123.0,1770640971.756984,0.010800608189587375,297.0,1199.0,-85.0
54126.0,1770640971.7692096,0.2856145251396648,2438.0,1046.0,-213.0
54131.0,1770640971.786974,0.04915583445390707,881.0,519.0,-86.0
54132.0,1770640971.7875652,0.1654228855721393,330.0,1462.0,-85.0
53844.0,1770640970.721338,0.008016888912642633,1133.0,1487.0,-86.0
54134.0,1770640971.7978013,0.006223451545984392,1138.0,1502.0,-85.0
54135.0,1770640971.809665,0.003957969180077552,319.0,1411.0,-95.0
54143.0,1770640971.832021,0.012131850984981471,397.0,773.0,-85.0
54146.0,1770640971.8498976,0.014963400331621305,697.0,491.0,-87.0
54155.0,1770640971.8740873,0.015202967452066245,580.0,661.0,-86.0
54158.0,1770640971.8829381,0.28139013452914796,261.0,1434.0,-86.0
54162.0,1770640971.8994155,0.23787528868360278,817.0,1471.0,-86.0
54163.0,1770640971.89972,0.20272435897435898,480.0,1446.0,-87.0
54165.0,1770640971.912044,0.01173008706868752,501.0,1357.0,-86.0
54166.0,1770640971.9136748,0.03790830086904405,430.0,797.0,-86.0
54172.0,1770640971.9387472,0.1506276150627615,707.0,1457.0,-84.0
54173.0,1770640971.944143,0.020391878712651832,250.0,1549.0,-134.0
54175.0,1770640971.9505723,0.23125,562.0,1373.0,-86.0
54177.0,1770640971.9527276,0.04675259034622189,762.0,1493.0,-85.0
54178.0,1770640971.9670315,0.005577755577755578,1133.0,1532.0,-86.0
54180.0,1770640971.975783,0.03238475849238614,427.0,954.0,-85.0
54181.0,1770640971.9806817,0.023348998268612416,487.0,1170.0,-87.0
54183.0,1770640971.9859762,0.03447478019435447,767.0,1410.0,-86.0
54184.0,1770640971.9914188,0.008595480726628267,1137.0,1500.0,-86.0
54187.0,1770640972.0009882,0.026952016775626003,656.0,1400.0,-85.0
54190.0,1770640972.0174298,0.019947265848905195,700.0,1235.0,-86.0
54192.0,1770640972.0289674,0.010301040901826977,347.0,1415.0,-87.0
54193.0,1770640972.0295334,0.13100208768267224,462.0,1164.0,-89.0
54198.0,1770640972.042816,0.09254947613504075,852.0,1466.0,-90.0
54207.0,1770640972.0949066,0.22272521502942508,462.0,1458.0,-87.0
54209.0,1770640972.0967968,0.057744893035225994,210.0,1541.0,-83.0
54211.0,1770640972.1109002,0.014642126789366054,274.0,1458.0,-85.0
54215.0,1770640972.1261318,0.1318181818181818,1525.0,1476.0,-86.0
54218.0,1770640972.1391377,0.31845238095238093,467.0,1395.0,-86.0
54219.0,1770640972.1480234,0.008413331895156941,458.0,1457.0,-86.0
54221.0,1770640972.1519332,0.02912014292094685,485.0,615.0,-87.0
54225.0,1770640972.1633554,0.023290203327171903,560.0,1059.0,-87.0
54230.0,1770640972.180407,0.016744009335395806,408.0,1396.0,-85.0
54231.0,1770640972.1826723,0.02845254161043635,647.0,315.0,-86.0
54233.0,1770640972.191333,0.026405840082126156,970.0,1227.0,-86.0
54234.0,1770640972.19535,0.01873067830514639,567.0,1495.0,-86.0
54240.0,1770640972.2342298,0.01880141010575793,653.0,661.0,-86.0
54244.0,1770640972.2394059,0.09167794316644114,1137.0,800.0,-86.0
54245.0,1770640972.2422214,0.05243942914039164,324.0,1412.0,-86.0
54254.0,1770640972.2872577,0.15900562851782363,264.0,594.0,-87.0
54255.0,1770640972.2917855,0.016634676903390915,353.0,1228.0,-86.0
54256.0,1770640972.293396,0.04691993340396549,368.0,1404.0,-88.0
54259.0,1770640972.3028607,0.04306736870527879,385.0,262.0,-85.0
54262.0,1770640972.3103094,0.03048780487804878,919.0,529.0,-348.0
54264.0,1770640972.31978,0.011787564766839379,709.0,1473.0,-86.0
54267.0,1770640972.3353815,0.012922850784966213,468.0,916.0,-86.0
54276.0,1770640972.37554,0.053237129485179405,1125.0,1216.0,-86.0
54278.0,1770640972.37804,0.28835063437139563,719.0,1495.0,-86.0
54280.0,1770640972.3802617,0.05505952380952381,381.0,1408.0,-86.0
54282.0,1770640972.4311163,0.003019249556931264,759.0,1500.0,-86.0
54290.0,1770640972.477123,0.10825082508250825,646.0,1445.0,-86.0
54293.0,1770640972.489312,0.0981002802865151,454.0,1372.0,-84.0
54297.0,1770640972.505118,0.28505535055350556,339.0,328.0,-86.0
54298.0,1770640972.5097094,0.017269264882349873,1075.0,465.0,-90.0
54299.0,1770640972.5104594,0.10261569416498995,353.0,1417.0,-85.0
54300.0,1770640972.5121968,0.03565388951521984,536.0,708.0,-88.0
54307.0,1770640972.5301437,0.020599487114810612,705.0,1435.0,-87.0
54309.0,1770640972.543016,0.010701189852578013,2154.0,1253.0,45.0
54318.0,1770640972.593227,0.044737270213112086,688.0,1416.0,-86.0
54320.0,1770640972.599437,0.027114230725687763,681.0,1536.0,-86.0
54321.0,1770640972.6118236,0.013657523179317508,450.0,1514.0,67.0
54322.0,1770640972.6135104,0.0437403400309119,313.0,712.0,-85.0
54325.0,1770640972.627248,0.012483987928526456,665.0,1448.0,-87.0
54332.0,1770640972.642307,0.08918995201806379,1137.0,1501.0,-87.0
54341.0,1770640972.6737008,0.07002237136465324,388.0,540.0,-87.0
54342.0,1770640972.6779554,0.017682616801310662,1081.0,1424.0,-86.0
54344.0,1770640972.6807437,0.030795344325897187,446.0,1425.0,-84.0
54346.0,1770640972.6845748,0.03152629129827827,606.0,1065.0,-86.0
54347.0,1770640972.6879086,0.026317676586590177,322.0,2383.0,-161.0
54351.0,1770640972.700033,0.021536102592695845,366.0,237.0,-85.0
54353.0,1770640972.7057147,0.016215652536628603,1013.0,871.0,-85.0
54355.0,1770640972.7133064,0.016240535498738065,958.0,1432.0,-86.0
54357.0,1770640972.7176354,0.07033426183844012,1137.0,1543.0,-86.0
54358.0,1770640972.7223566,0.015151515151515152,578.0,1447.0,-85.0
54359.0,1770640972.7234292,0.06349206349206349,1133.0,1198.0,-86.0
54360.0,1770640972.7265544,0.022971727105101414,786.0,1421.0,-85.0
54361.0,1770640972.7277672,0.07140007977662545,1135.0,1418.0,-86.0
54367.0,1770640972.7460036,0.02518496149781066,1138.0,941.0,-85.0
54369.0,1770640972.749849,0.015722034431255406,1136.0,889.0,-86.0
54374.0,1770640972.7665415,0.01483482419626251,255.0,837.0,-87.0
54375.0,1770640972.770878,0.01943198804185351,221.0,1476.0,-85.0
54380.0,1770640972.7826676,0.03506233303650935,547.0,1294.0,-86.0
54381.0,1770640972.7852237,0.024133016627078386,760.0,1409.0,-85.0
54387.0,1770640972.8142183,0.02688953488372093,689.0,643.0,-86.0
54393.0,1770640972.8437462,0.0050539301169024095,626.0,1487.0,-86.0
54395.0,1770640972.8541124,0.013737107746324336,1135.0,319.0,-86.0
54402.0,1770640972.8684886,0.20816599732262384,272.0,553.0,-86.0
54407.0,1770640972.8884947,0.01661865721249723,620.0,1439.0,-86.0
54414.0,1770640972.9174418,0.01234935277488469,441.0,1464.0,-87.0
54416.0,1770640972.928194,0.011100403326551737,1133.0,1436.0,-86.0
54419.0,1770640972.942671,0.10401087695445276,1096.0,403.0,-87.0
54429.0,1770640972.9830666,0.013052164261931188,699.0,1506.0,-85.0
54432.0,1770640972.9892054,0.02690455961483999,1135.0,1298.0,-87.0
54435.0,1770640972.9966643,0.010617707238843112,378.0,654.0,-86.0
54440.0,1770640973.0098834,0.008174291327532978,631.0,1443.0,-85.0
54443.0,1770640973.0252962,0.019449069169063114,1133.0,852.0,-85.0
54445.0,1770640973.0276055,0.06694367497691597,294.0,4266.0,-84.0
54453.0,1770640973.0567966,0.03643631332154662,1136.0,956.0,-85.0
54457.0,1770640973.0709674,0.03707341026270562,540.0,1043.0,-85.0
54458.0,1770640973.0713186,0.21132075471698114,374.0,644.0,-85.0
54461.0,1770640973.07607,0.07953836556456644,1667.0,1172.0,-257.0
54464.0,1770640973.0810277,0.05510116229014206,463.0,1471.0,-86.0
54473.0,1770640973.1048014,0.029829410082912417,662.0,1418.0,-87.0
54474.0,1770640973.1087492,0.018998903909389842,356.0,696.0,-86.0
54477.0,1770640973.1239507,0.019821726565997802,426.0,1386.0,-85.0
54478.0,1770640973.1276493,0.02055382988566519,406.0,1456.0,-85.0
54480.0,1770640973.1285644,0.1343119266055046,480.0,1441.0,-85.0
54483.0,1770640973.1573005,0.007753836108390467,1007.0,1177.0,-88.0
54488.0,1770640973.1935344,0.021392369640247506,1135.0,1460.0,-85.0
54489.0,1770640973.1945114,0.10582606248240924,462.0,547.0,-87.0
54491.0,1770640973.2048633,0.10270270270270271,430.0,363.0,-86.0
54492.0,1770640973.2099452,0.020890057271617687,746.0,1427.0,-86.0
54495.0,1770640973.2186742,0.03174155322000423,2388.0,1398.0,-125.0
54498.0,1770640973.2301478,0.08123028391167192,209.0,1402.0,-86.0
54502.0,1770640973.2536702,0.01320507712448062,244.0,1420.0,-86.0
54512.0,1770640973.279893,0.5491803278688525,510.0,1426.0,-85.0
54513.0,1770640973.2812436,0.047882794354118276,559.0,383.0,-86.0
54515.0,1770640973.2933843,0.026070991432068542,1137.0,1453.0,-85.0
54516.0,1770640973.296059,0.02860810562992848,543.0,461.0,-87.0
54517.0,1770640973.3036222,0.013284947933101926,372.0,1467.0,-87.0
54520.0,1770640973.3240716,0.016026733956216326,1134.0,1103.0,-86.0
54532.0,1770640973.3837743,0.013030035335689047,456.0,809.0,-80.0
54536.0,1770640973.4390833,0.03246919917864476,406.0,1442.0,-85.0
54538.0,1770640973.4498491,0.0251243014916179,1309.0,505.0,-126.0
54542.0,1770640973.4628985,0.3148148148148148,681.0,1511.0,-87.0
54543.0,1770640973.463567,0.11808950733358406,260.0,1453.0,-86.0
54546.0,1770640973.4761856,0.006163725421266025,398.0,1432.0,-87.0
54553.0,1770640973.493478,0.0790005047955578,1133.0,1464.0,-87.0
54555.0,1770640973.4957387,0.041951219512195125,739.0,1417.0,-85.0
54556.0,1770640973.4969046,0.07830342577487764,611.0,509.0,-86.0
54562.0,1770640973.5190547,0.014218009478672985,236.0,989.0,-86.0
54571.0,1770640973.537901,0.01819584354297123,528.0,298.0,-86.0
54574.0,1770640973.5480683,0.08624577226606539,415.0,1462.0,-105.0
54576.0,1770640973.5500946,0.1613536047081903,682.0,1403.0,-86.0
54580.0,1770640973.5665753,0.015213031355476202,445.0,886.0,-92.0
54595.0,1770640973.66335,0.019353211876694195,652.0,778.0,-86.0
54597.0,1770640973.6692522,0.023826100409994586,473.0,699.0,-455.0
54601.0,1770640973.6893566,0.025309174575783723,368.0,1445.0,-394.0
54605.0,1770640973.699307,0.013287904599659284,629.0,585.0,-86.0
54606.0,1770640973.7004828,0.05459527824620573,394.0,493.0,-85.0
54609.0,1770640973.7118387,0.35841836734693877,721.0,650.0,-86.0
54618.0,1770640973.7435522,0.01432740780047758,294.0,737.0,-88.0
54621.0,1770640973.7492447,0.017764370705547178,1134.0,275.0,-86.0
54623.0,1770640973.759275,0.013293943870014771,508.0,1495.0,-85.0
54628.0,1770640973.779829,0.01387762458322069,792.0,1432.0,-85.0
54635.0,1770640973.8003552,0.041544477028347994,372.0,1471.0,-86.0
54637.0,1770640973.8171122,0.009121645924753615,1133.0,1501.0,-86.0
54640.0,1770640973.8210301,0.023655516540380707,318.0,1477.0,-87.0
54646.0,1770640973.8365574,0.17283372365339578,518.0,1443.0,-85.0
54650.0,1770640973.8694146,0.19672131147540983,321.0,1432.0,-86.0
54656.0,1770640973.900722,0.045651389390111874,1137.0,1381.0,-87.0
54658.0,1770640973.9036045,0.028031687995124923,631.0,1448.0,-85.0
54663.0,1770640973.9280486,0.03579985905567301,1137.0,540.0,-86.0
54670.0,1770640973.955627,0.05509964830011723,2009.0,1421.0,-86.0
54675.0,1770640973.9716258,0.010832659660468875,262.0,1458.0,-87.0
54676.0,1770640973.9763858,0.009808359740455712,394.0,372.0,-85.0
54677.0,1770640973.9805923,0.01815713558459189,745.0,1364.0,-85.0
54680.0,1770640973.9987226,0.018588469184890655,285.0,1482.0,-86.0
54683.0,1770640974.0052357,0.021169354838709676,537.0,1506.0,-86.0
54686.0,1770640974.0135353,0.0292508020381204,544.0,404.0,-86.0
54687.0,1770640974.0172067,0.013972834210697341,1867.0,2450.0,-518.0
54696.0,1770640974.0614338,0.013828100222010784,423.0,233.0,-88.0
54699.0,1770640974.070115,0.029891304347826088,297.0,1293.0,-85.0
54708.0,1770640974.0918825,0.010530137981118372,720.0,494.0,-87.0
54710.0,1770640974.0963118,0.02035963739039976,1132.0,1410.0,-87.0
54721.0,1770640974.1761887,0.01920028183899947,745.0,1414.0,-86.0
54723.0,1770640974.186741,0.017770936822220668,451.0,1521.0,-85.0
54724.0,1770640974.187145,0.1590621039290241,763.0,497.0,-86.0
54727.0,1770640974.1980286,0.1741112123974476,247.0,332.0,-87.0
54728.0,1770640974.202189,0.02666818622143712,621.0,1442.0,-86.0
54729.0,1770640974.2070687,0.015417516287859949,410.0,502.0,-86.0
54731.0,1770640974.21648,0.15036378334680678,197.0,325.0,-87.0
54733.0,1770640974.2198887,0.021817473458653938,258.0,373.0,-87.0
54737.0,1770640974.2307608,0.08246225319396051,218.0,598.0,-85.0
54739.0,1770640974.2427874,0.03236018290538164,1137.0,1199.0,-87.0
54740.0,1770640974.2454545,0.028872124429542703,478.0,1132.0,-87.0
54744.0,1770640974.2591586,0.07473151681902902,375.0,1523.0,-85.0
54747.0,1770640974.266813,0.01921553090332805,794.0,1437.0,-86.0
54751.0,1770640974.2773952,0.015614973262032086,376.0,973.0,-84.0
54755.0,1770640974.2870924,0.030305955023646365,666.0,3369.0,-86.0
54757.0,1770640974.2940176,0.20883164673413063,334.0,1849.0,-85.0
54758.0,1770640974.2947872,0.10875576036866359,418.0,1482.0,-87.0
54759.0,1770640974.2997165,0.015267547924491488,326.0,972.0,-313.0
54761.0,1770640974.314452,0.00973379773603682,701.0,1393.0,-86.0
54762.0,1770640974.317515,0.024706900621606735,1133.0,763.0,-86.0
54764.0,1770640974.3199887,0.19440459110473457,547.0,1479.0,-87.0
54767.0,1770640974.3335812,0.022161717216488318,1137.0,622.0,-87.0
54768.0,1770640974.3392203,0.013329926323410417,724.0,1420.0,-87.0
54769.0,1770640974.3399718,0.12023460410557185,1137.0,1433.0,-84.0
54770.0,1770640974.3463078,0.01718938480096502,1133.0,1471.0,-86.0
54774.0,1770640974.3700938,0.016949795237372972,1139.0,1461.0,-86.0
54781.0,1770640974.459558,0.02303273660141654,1132.0,365.0,-86.0
54787.0,1770640974.4787517,0.02111013379010231,1036.0,1486.0,-85.0
54790.0,1770640974.482467,0.21690767519466073,694.0,2033.0,-492.0
54794.0,1770640974.5153985,0.007630807651618945,297.0,1494.0,-85.0
54798.0,1770640974.5456264,0.1849387972325705,752.0,1087.0,143.0
54801.0,1770640974.5546489,0.010608788748844225,243.0,934.0,-86.0
54806.0,1770640974.5643554,0.05342416636787379,713.0,1433.0,-87.0
54810.0,1770640974.5754545,0.095952023988006,1136.0,1489.0,-86.0
54812.0,1770640974.5785773,0.022068024115572744,425.0,1936.0,-115.0
54815.0,1770640974.586161,0.052576235541535225,492.0,1441.0,-86.0
54818.0,1770640974.605407,0.018132419821628963,1135.0,1471.0,-87.0
54819.0,1770640974.6062276,0.09308671922377199,815.0,1541.0,-96.0
54824.0,1770640974.6201568,0.030295772961321996,1611.0,1017.0,-120.0
54827.0,1770640974.633577,0.09320140440472391,718.0,1447.0,-86.0
54828.0,1770640974.635652,0.03025700934579439,342.0,511.0,-86.0
54831.0,1770640974.6468694,0.011396680863562932,961.0,1477.0,-86.0
54832.0,1770640974.6480784,0.053175775480059084,738.0,899.0,-86.0
54834.0,1770640974.6516256,0.07368421052631578,1128.0,1445.0,-86.0
54835.0,1770640974.6518838,0.18190757128810225,288.0,1271.0,-85.0
54836.0,1770640974.6584783,0.009111287873309712,266.0,536.0,-115.0
54841.0,1770640974.6713183,0.012326396217653763,933.0,1539.0,-93.0
54842.0,1770640974.673221,0.035650623885918005,343.0,1502.0,-85.0
54843.0,1770640974.6758754,0.03459119496855346,562.0,1257.0,-86.0
54845.0,1770640974.6780045,0.07728337236533958,715.0,922.0,-95.0
54848.0,1770640974.6930108,0.09800249687890138,498.0,432.0,-85.0
54853.0,1770640974.7171352,0.013789050137890502,541.0,1517.0,-87.0
54857.0,1770640974.7236238,0.07062221055395117,724.0,494.0,369.0
54859.0,1770640974.7267303,0.02305186670007517,2050.0,905.0,47.0
54860.0,1770640974.7314377,0.013868352623260083,884.0,965.0,-87.0
54871.0,1770640974.7648816,0.013644786343983379,649.0,1325.0,-86.0
54876.0,1770640974.8103468,0.02177682224842222,708.0,1467.0,-86.0
54877.0,1770640974.8195658,0.013424551439266814,395.0,210.0,-85.0
54883.0,1770640974.8530374,0.02120792992162287,1132.0,4309.0,-86.0
54884.0,1770640974.853415,0.2076923076923077,592.0,1536.0,-85.0
54885.0,1770640974.854341,0.06694781233526621,1140.0,1479.0,-86.0
54889.0,1770640974.8670688,0.012136487010469174,268.0,1499.0,-85.0
54891.0,1770640974.8692458,0.10513546300040437,439.0,2265.0,-293.0
54898.0,1770640974.8947303,0.030169853901888585,623.0,1563.0,-86.0
54900.0,1770640974.900117,0.027727925340990667,597.0,1485.0,-86.0
54913.0,1770640974.9450097,0.02351777151990258,267.0,1525.0,-92.0
54916.0,1770640974.949641,0.11242603550295859,826.0,1495.0,-85.0
54918.0,1770640974.9553564,0.016773008507347253,1133.0,1491.0,-86.0
54920.0,1770640974.960607,0.009719222462203024,723.0,832.0,-86.0
54922.0,1770640974.9617035,0.18208373904576436,1138.0,1131.0,-86.0
54926.0,1770640974.9742098,0.0297847809377402,301.0,421.0,-86.0
54931.0,1770640974.9838107,0.007341152645346384,276.0,1428.0,-86.0
54933.0,1770640974.9965432,0.12061902594446973,352.0,1416.0,-86.0
54936.0,1770640975.0160863,0.011959918112272384,333.0,1391.0,-86.0
54937.0,1770640975.0214531,0.008885912033936147,2076.0,776.0,-86.0
54940.0,1770640975.0251775,0.7526178010471204,786.0,1491.0,-86.0
54943.0,1770640975.0339777,0.023918080574033933,695.0,302.0,-87.0
54948.0,1770640975.0729406,0.018152561975159652,268.0,1465.0,-93.0
54949.0,1770640975.0755548,0.03361654968599926,403.0,1516.0,-87.0
54950.0,1770640975.0761917,0.1341317365269461,501.0,220.0,-85.0
54955.0,1770640975.0999408,0.05458603896103896,701.0,733.0,-87.0
54961.0,1770640975.1150467,0.011677998650542379,1131.0,1468.0,-85.0
54962.0,1770640975.1199288,0.009625773499656222,583.0,858.0,-86.0
54967.0,1770640975.1562715,0.00949295901381203,1130.0,1466.0,-86.0
54975.0,1770640975.207197,0.04078260869565217,368.0,453.0,-88.0
54981.0,1770640975.2241693,0.2996031746031746,504.0,1516.0,-87.0
54986.0,1770640975.2423458,0.02006008334140905,327.0,1449.0,-124.0
54991.0,1770640975.2653818,0.032348951267870185,331.0,1127.0,-86.0
55000.0,1770640975.2990856,0.21525885558583105,672.0,1516.0,-86.0
55007.0,1770640975.328012,0.20390879478827362,703.0,1372.0,-85.0
55011.0,1770640975.3436897,0.023575842550760763,1854.0,1461.0,-86.0
55013.0,1770640975.3533704,0.04191677688472886,2109.0,500.0,-86.0
55019.0,1770640975.3780115,0.031262445240939865,1128.0,352.0,-86.0
55022.0,1770640975.431155,0.002991331043915495,694.0,2607.0,-85.0
55024.0,1770640975.4449737,0.03527493700904105,435.0,1477.0,-86.0
55033.0,1770640975.4664574,0.1276955602536998,657.0,1431.0,-209.0
55037.0,1770640975.4792755,0.025493907488465632,721.0,1419.0,-86.0
55038.0,1770640975.4821115,0.026463235927937246,729.0,1429.0,-86.0
55039.0,1770640975.4823956,0.2727272727272727,760.0,1412.0,-87.0
55050.0,1770640975.5145526,0.016898181297436633,1752.0,1394.0,-85.0
55053.0,1770640975.5214758,0.03290077336479224,476.0,1392.0,-85.0
55055.0,1770640975.5368643,0.039067605838355966,619.0,1399.0,-238.0
55056.0,1770640975.5372748,0.24715693707354056,319.0,1369.0,-85.0
55068.0,1770640975.5777118,0.017165768700664077,745.0,4276.0,-85.0
55070.0,1770640975.581991,0.01888753056234719,1131.0,1465.0,-87.0
55073.0,1770640975.587753,0.025774572649572648,273.0,1485.0,-85.0
55075.0,1770640975.600912,0.01417688890934616,575.0,397.0,-86.0
55077.0,1770640975.6064925,0.040100250626566414,368.0,2652.0,353.0
55078.0,1770640975.6123912,0.018463419604646425,1130.0,319.0,-87.0
55079.0,1770640975.6149812,0.02490220398816907,510.0,895.0,-86.0
55083.0,1770640975.6380424,0.024746433230924625,272.0,1450.0,-85.0
55088.0,1770640975.6605346,0.05308683853459973,1139.0,1406.0,-87.0
55089.0,1770640975.6671538,0.011329496507040215,212.0,1504.0,-134.0
55090.0,1770640975.6683905,0.05067093931504106,852.0,1385.0,-85.0
55093.0,1770640975.684574,0.03669190448456611,271.0,1484.0,-87.0
55106.0,1770640975.7180645,0.07790339157245632,540.0,1452.0,-85.0
55110.0,1770640975.73831,0.022600186393289843,197.0,1466.0,-85.0
55116.0,1770640975.766341,0.005969982703788428,716.0,1398.0,-86.0
55121.0,1770640975.7850482,0.028587634713556437,836.0,1524.0,-86.0
55129.0,1770640975.8205714,0.8072916666666666,615.0,2488.0,-102.0
55135.0,1770640975.8412576,0.18651832460732984,376.0,1520.0,-86.0
55136.0,1770640975.8457992,0.01619881806669481,1136.0,1493.0,-86.0
55141.0,1770640975.8641415,0.22008547008547008,475.0,1507.0,-86.0
55145.0,1770640975.873972,0.013568521031207599,227.0,687.0,-86.0
55146.0,1770640975.8761604,0.031711752671061605,1138.0,1538.0,-87.0
55149.0,1770640975.8823063,0.05236698785085882,346.0,1455.0,-86.0
55153.0,1770640975.8915222,0.03765196878969334,231.0,707.0,-84.0
55161.0,1770640975.911479,0.056589996349032494,974.0,1466.0,-86.0
55162.0,1770640975.9119408,0.17093541202672605,293.0,1421.0,-93.0
55163.0,1770640975.9166346,0.02376247656685413,677.0,1048.0,-86.0
55169.0,1770640975.937134,0.02630130956311214,479.0,561.0,-86.0
55171.0,1770640975.9391913,0.05271317829457364,308.0,394.0,-89.0
55172.0,1770640975.9482567,0.012593797554704309,703.0,563.0,-87.0
55173.0,1770640975.952266,0.018780769464535343,239.0,1413.0,-173.0
55177.0,1770640975.9636445,0.15915915915915915,763.0,1537.0,-85.0
55179.0,1770640975.9801335,0.009583881931473713,1134.0,967.0,-86.0
55180.0,1770640975.9824686,0.03374432186891629,267.0,1417.0,-86.0
55182.0,1770640975.9866621,0.16246126604692343,217.0,1462.0,-85.0
55183.0,1770640975.991852,0.01678334646947007,1133.0,673.0,-84.0
55187.0,1770640976.00989,0.047484599589322385,502.0,1330.0,-87.0
55191.0,1770640976.0183325,0.04506846940544289,475.0,1463.0,-86.0
55196.0,1770640976.033846,0.7913043478260869,457.0,367.0,-85.0
55198.0,1770640976.0352163,0.059069869958122107,648.0,988.0,-86.0
55200.0,1770640976.0485752,0.030912476722532587,357.0,1517.0,-85.0
55208.0,1770640976.078138,0.018622649495132718,433.0,1409.0,-86.0
55210.0,1770640976.0850315,0.013084349593495935,220.0,1467.0,-89.0
55211.0,1770640976.0886228,0.02057364964481973,265.0,3501.0,-85.0
55215.0,1770640976.1052418,0.005870654377175202,678.0,1504.0,-86.0
55218.0,1770640976.121549,0.012653415879222332,1131.0,1443.0,-86.0
55219.0,1770640976.122822,0.053238866396761134,541.0,578.0,-86.0
55221.0,1770640976.1346047,0.019938650306748466,289.0,1198.0,125.0
55225.0,1770640976.1450849,0.7505567928730512,770.0,1473.0,-86.0
55231.0,1770640976.1579976,0.27324913892078073,707.0,1529.0,-111.0
55235.0,1770640976.1790168,0.026466380543633764,599.0,240.0,-86.0
55238.0,1770640976.1911669,0.166545981173063,736.0,1359.0,-86.0
55239.0,1770640976.1914892,0.23335826477187735,1132.0,1468.0,-85.0
55240.0,1770640976.1919549,0.1989501312335958,752.0,1435.0,-86.0
55244.0,1770640976.20053,0.024630071599045344,553.0,3685.0,-86.0
55245.0,1770640976.2121212,0.006548060291574005,216.0,1369.0,-86.0
55248.0,1770640976.222113,0.04076776649746193,279.0,1466.0,-85.0
55249.0,1770640976.2315814,0.012076930802450538,747.0,1968.0,-86.0
55250.0,1770640976.2368462,0.027892608912915097,403.0,1469.0,-85.0
55252.0,1770640976.2514973,0.023172818381813738,449.0,1441.0,-86.0
55255.0,1770640976.27784,0.023284584456324836,320.0,1464.0,-86.0
55258.0,1770640976.2839625,0.03477564102564103,412.0,399.0,-86.0
55259.0,1770640976.289162,0.028674986236006606,510.0,1309.0,-86.0
55267.0,1770640976.3234131,0.019109055501460564,790.0,1505.0,-86.0
55271.0,1770640976.335756,0.03272306397306397,1137.0,1509.0,-86.0
55277.0,1770640976.3655214,0.016131492639768135,1139.0,1394.0,-86.0
55280.0,1770640976.379101,0.032942273327635774,1139.0,831.0,-86.0
55283.0,1770640976.4352546,0.03876923076923077,327.0,206.0,-87.0
55290.0,1770640976.4448798,0.083963282937365,577.0,677.0,-85.0
55292.0,1770640976.4525373,0.09449760765550239,194.0,216.0,-132.0
55301.0,1770640976.4764602,0.13543307086614173,396.0,1459.0,-87.0
55304.0,1770640976.4970324,0.020952283849918433,747.0,638.0,-86.0
55306.0,1770640976.5074844,0.011529516552031273,1130.0,1443.0,-86.0
55307.0,1770640976.5115156,0.027827648114901255,485.0,1407.0,-86.0
55308.0,1770640976.513097,0.04338776817162984,672.0,1348.0,-86.0
55313.0,1770640976.5457168,0.040863286519082755,652.0,1430.0,-87.0
55314.0,1770640976.5488076,0.02880658436213992,586.0,1394.0,-86.0
55318.0,1770640976.5592108,0.030349916686503213,298.0,895.0,-86.0
55320.0,1770640976.5641985,0.5161290322580645,277.0,1478.0,-85.0
55322.0,1770640976.5730433,0.011912034208918754,1131.0,2835.0,-86.0
55325.0,1770640976.5820441,0.10380856083586114,575.0,218.0,-89.0
55326.0,1770640976.5826738,0.11971552745950217,2369.0,607.0,-86.0
55331.0,1770640976.604666,0.009875925868050129,1132.0,1455.0,-85.0
55337.0,1770640976.6152496,0.03660390597590925,851.0,1480.0,-86.0
55339.0,1770640976.6195571,0.03147109050988046,756.0,1452.0,-87.0
55342.0,1770640976.6288342,0.33843607778237483,809.0,234.0,-85.0
55346.0,1770640976.6584423,0.019096005606166783,369.0,417.0,-85.0
55347.0,1770640976.6607556,0.03376188982962266,673.0,1428.0,-86.0
55349.0,1770640976.6671233,0.01743863156725536,1403.0,1515.0,-86.0
55350.0,1770640976.6682768,0.06993006993006994,809.0,872.0,-88.0
55351.0,1770640976.6738179,0.014660093409444732,407.0,317.0,303.0
55352.0,1770640976.675081,0.07351794071762871,1137.0,911.0,-86.0
55354.0,1770640976.6789694,0.021957340025094103,293.0,217.0,-86.0
55363.0,1770640976.7083783,0.16281138790035588,419.0,873.0,-85.0
55364.0,1770640976.716312,0.007452964522677008,522.0,537.0,-86.0
55366.0,1770640976.7252893,0.08602915037326697,312.0,940.0,-87.0
55371.0,1770640976.7310178,0.033337814222341715,312.0,1532.0,-86.0
55376.0,1770640976.7404604,0.011340752517223105,310.0,1519.0,-86.0
55378.0,1770640976.7531269,0.009357754139006639,554.0,660.0,-86.0
55379.0,1770640976.7578619,0.005754378880419969,399.0,1427.0,-87.0
55383.0,1770640976.7667568,0.0064896485535396,253.0,1527.0,396.0
55385.0,1770640976.780984,0.029221882432891606,434.0,1488.0,-86.0
55398.0,1770640976.8292313,0.03547180268809755,1135.0,1451.0,-86.0
